_MODEL_;_SKU_;_NAME_;_CATEGORY_;_MAIN_CATEGORY_;_MANUFACTURER_;_DESCRIPTION_;_ATTRIBUTES_;_PRODUCT_IMAGES_;_STATUS_;_SEO_KEYWORD_
00000015204;ЗП-18-470;Перфоратор Зубр ЗП-18-470;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;ЗУБР;"Перфоратор Зубр ЗП-18-470 предназначен для домашних мастеров.
Безопасность работ. Предохранительная муфта защищает инструмент от повреждений, а пользователя от травм.
Неизменная скорость работы. Поворотный щеткодержатель обеспечивает одинаковый крутящий момент при правом и левом вращении.
Удобное управление. Силой нажатия на выключатель плавно регулируется число оборотов для точного сверления.";"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|470
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|1,4
Характеристики|Реверс|поворотом щеток
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|18
Характеристики|Длина кабеля, м|3
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,4
Характеристики|Габариты без упаковки, мм|360x270x190
Характеристики|Сила удара, Дж|1.4
Характеристики|Частота вращения шпинделя, об/мин|0-1750
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-7400
Характеристики|Мах диаметр сверления (дерево), мм|20
Характеристики|Max диаметр сверления (металл), мм|10
Характеристики|Предохранительная муфта|да
";catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118928.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118929.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118930.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118931.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118932.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118933.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118934.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118935.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118936.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118937.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118938.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118939.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1082369/1200x800/51118940.jpg;1;perforator-zubr-zp-18-470
00000015205;ЗП-22-650 К;Перфоратор ЗУБР Профессионал SDS-plus ЗП-22-650 К;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;ЗУБР;Перфоратор ЗУБР Профессионал SDS-plus ЗП-22-650 К работает в 3 режимах: сверление, сверление с ударом, долбление. Наличие патрона SDS-plus предусматривает возможность быстрой замены расходного инструмента одной рукой. Основная рукоятка имеет резиновую накладку, что обеспечивает комфортную работу. Предохранительная муфта защищает инструмент от поломки при заклинивании бура. Модель поставляется в кейсе, что решает вопрос хранения и транспортировки.;"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|650
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|2,3
Характеристики|Реверс|поворотом щеток
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|22
Характеристики|Легкий доступ к щеткам|нет
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,8
Характеристики|Габариты без упаковки, мм|360х300х120
Характеристики|Сила удара, Дж|2.3
Характеристики|Частота вращения шпинделя, об/мин|0-1950
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-6200
Характеристики|Мах диаметр сверления (дерево), мм|26
Характеристики|Max диаметр сверления (металл), мм|10
Характеристики|Предохранительная муфта|да
";catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980604.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/64091442.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980605.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980606.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980610.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/64091448.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980607.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980609.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980612.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/51980611.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/64091454.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/64091460.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/64091466.jpg,catalog/goods/stroitelnyj-instrument/perforatory/728954/1200x800/64091472.jpg;1;perforator-zubr-professional-sds-plus-zp-22-650-k
00000015206;ЗП-24-750 К;Перфоратор ЗУБР Профессионал SDS Plus 750 Вт ЗП-24-750 К;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;ЗУБР;Перфоратор ЗУБР Профессионал SDS Plus 750 Вт ЗП-24-750 К оснащен тремя рабочими режимами: сверление, сверление с ударом и чистый удар. Также имеется четвертое положение для поворота долота: это удобно, например, при демонтаже плитки. Мягкая накладка на основной рукоятке способствует комфортной работе. Защитная муфта предотвращает проворачивание инструмента в руках оператора при заклинивании оснастки.;"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|750
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|2,6
Характеристики|Реверс|поворотом щеток
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|24
Характеристики|Легкий доступ к щеткам|нет
Характеристики|Длина кабеля, м|4
Характеристики|Индикатор износа кабеля|нет
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|3,25
Характеристики|Габариты без упаковки, мм|430х305х105
Характеристики|Сила удара, Дж|2.6
Характеристики|Частота вращения шпинделя, об/мин|0-1100
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-4500
Характеристики|Мах диаметр сверления (дерево), мм|28
Характеристики|Max диаметр сверления (металл), мм|10
Характеристики|Предохранительная муфта|да
";catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485664.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/64091532.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485668.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485665.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485666.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485667.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485670.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485669.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485671.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485672.jpg,catalog/goods/stroitelnyj-instrument/perforatory/746913/1200x800/52485673.jpg;1;perforator-zubr-professional-sds-plus-750-vt-zp-24-750-k
00000009926;П1000к;Перфоратор Вихрь П-1000К 72/3/7;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Вихрь;"Перфоратор Вихрь П-1000К 72/3/7 имеет три режима работы: режим сверления, режим бурения и режим долбления. Переключать режимы удобно с помощью тумблера на корпусе.
Патрон SDS-plus служит для легкой замены оснастки без вспомогательных инструментов и сокращает время простоев.
Поворотный щеткодержатель увеличивает рабочий ресурс угольных щеток и обеспечивает равную мощность в обоих направлениях сверления.
С помощью ограничителя глубины можно делать одинаковые отверстия или аккуратно сверлить на заданную глубину.";"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|1000
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|5
Характеристики|Реверс|поворотом щеток
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|30
Характеристики|Длина кабеля, м|2
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|3,4
Характеристики|Сила удара, Дж|5
Характеристики|Частота вращения шпинделя, об/мин|0-1100
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-4900
Характеристики|Мах диаметр сверления (дерево), мм|40
Характеристики|Max диаметр сверления (металл), мм|13
";catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346751.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/60008700.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346752.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346753.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346754.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346755.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346756.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346757.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346758.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346759.jpg,catalog/goods/stroitelnyj-instrument/perforatory/976358/1200x800/54346760.jpg;1;perforator-vihr-p-1000k-7237
00000004789;П650к;Перфоратор ВИХРЬ П-650К 72/3/5;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Вихрь;Перфоратор ВИХРЬ П-650К 72/3/5 имеет два режима работы: сверление и сверление с ударом. Предусмотрена система защиты рабочего механизма от попадания пыли. Дополнительная передняя рукоятка поворачивается на 360 градусов для более комфортной работы. Инструмент используется для сверления отверстий в металле, дереве, бетоне. Основная рукоятка имеет мягкую накладку для надежного удержания. Перфоратор можно хранить подвесив, благодаря наличию отверстия в нижней части задней рукоятки.;"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|650
Характеристики|Количество режимов|2
Характеристики|Max сила удара, Дж|2,6
Характеристики|Реверс|электронный
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|24
Характеристики|Длина кабеля, м|2
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,3
Характеристики|Сила удара, Дж|2.6
Характеристики|Частота вращения шпинделя, об/мин|0-1000
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-3900
Характеристики|Мах диаметр сверления (дерево), мм|30
Характеристики|Max диаметр сверления (металл), мм|13
";catalog/goods/stroitelnyj-instrument/perforatory/685340/1200x800/52208662.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685340/1200x800/60008550.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685340/1200x800/52208663.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685340/1200x800/52208664.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685340/1200x800/52208665.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685340/1200x800/52208666.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685340/1200x800/52208667.jpg;1;perforator-vihr-p-650k-7235
00000001513;001513;Перфоратор ВИХРЬ П-800К 72/3/6;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Вихрь;Перфоратор ВИХРЬ П-800К 72/3/6 благодаря ударному механизму позволяет выполнять отверстия в бетоне. Рукоятка удобной формы обеспечивает надежный и удобный захват инструмента. Инструмент собран из качественных комплектующих, благодаря чему прослужит длительное время. Передняя рукоятка поворачивается на 360 градусов. Рядом с основанием сетевого кабеля предусмотрена петля для подвешивания перфоратора.;"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|800
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|3,2
Характеристики|Max диаметр сверления буром (бетон), мм|28
Характеристики|Длина кабеля, м|2
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,7
Характеристики|Сила удара, Дж|3.2
Характеристики|Частота вращения шпинделя, об/мин|0-1100
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-5200
Характеристики|Мах диаметр сверления (дерево), мм|40
Характеристики|Max диаметр сверления (металл), мм|13
";catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208501.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/60008556.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208502.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208503.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208504.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208505.jpg;1;perforator-vihr-p-800k-7236
00000001514;72/3/6;Перфоратор ВИХРЬ П-800К 72/3/6;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Вихрь;Перфоратор ВИХРЬ П-800К 72/3/6 благодаря ударному механизму позволяет выполнять отверстия в бетоне. Рукоятка удобной формы обеспечивает надежный и удобный захват инструмента. Инструмент собран из качественных комплектующих, благодаря чему прослужит длительное время. Передняя рукоятка поворачивается на 360 градусов. Рядом с основанием сетевого кабеля предусмотрена петля для подвешивания перфоратора.;"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|800
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|3,2
Характеристики|Max диаметр сверления буром (бетон), мм|28
Характеристики|Длина кабеля, м|2
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,7
Характеристики|Сила удара, Дж|3.2
Характеристики|Частота вращения шпинделя, об/мин|0-1100
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-5200
Характеристики|Мах диаметр сверления (дерево), мм|40
Характеристики|Max диаметр сверления (металл), мм|13
";catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208501.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/60008556.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208502.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208503.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208504.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685354/1200x800/52208505.jpg;1;perforator-vihr-p-800k-7236
00000001515;П900Р;Перфоратор ВИХРЬ П-900К 72/3/2;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Вихрь;"Перфоратор ВИХРЬ П-900К 72/3/2 имеет три режима работы: сверление, сверление с ударом и долбление. Функция реверса позволяет легко извлекать сверло из материала при застревании. Передняя дополнительная рукоятка поворачивается на 360 градусов для более удобной работы. Перфоратор используется для сверления отверстий в металле, дереве, кирпичной кладке, бетоне, природном камне. Предусмотрена эффективная защита от пыли. При продолжительной работе инструментом клавишу ""Пуск"" можно зафиксировать в положении ""старт"".";"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|900
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|4
Характеристики|Max диаметр сверления буром (бетон), мм|26
Характеристики|Длина кабеля, м|2
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|3,3
Характеристики|Сила удара, Дж|4
Характеристики|Частота вращения шпинделя, об/мин|0-800
Характеристики|Частота ударов, уд/мин|0-5200
Характеристики|Мах диаметр сверления (дерево), мм|40
Характеристики|Max диаметр сверления (металл), мм|13
";catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/54161960.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/60008538.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/52202804.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/52202805.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/52202806.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/54161961.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/54161962.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/54161963.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/54161964.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/52202807.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/52202808.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/54161965.jpg,catalog/goods/stroitelnyj-instrument/perforatory/685327/1200x800/54161966.jpg;1;perforator-vihr-p-900k-7232
00000012547;П-26-800;Перфоратор ЗУБР МАСТЕР П-26-800;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;ЗУБР;"Перфоратор ЗУБР МАСТЕР П-26-800 имеет три режима работы: сверление, сверление с ударом и долбление. Также предусмотрен режим поворота долота - на определённый градус после каждого удара. Переключение между ними осуществляется с помощью тумблера сбоку на корпусе. Для удобства продолжительной по времени работы имеется фиксатор клавиши ""Пуск"", что исключает необходимость постоянно держать на ней палец.";"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|800
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|3
Характеристики|Реверс|электронный
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|26
Характеристики|Длина кабеля, м|2
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|3,3
Характеристики|Сила удара, Дж|3
Характеристики|Частота вращения шпинделя, об/мин|0-1300
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-4800
Характеристики|Мах диаметр сверления (дерево), мм|30
Характеристики|Max диаметр сверления (металл), мм|13
Характеристики|Предохранительная муфта|да
";catalog/goods/stroitelnyj-instrument/perforatory/796391/1200x800/52323005.jpg,catalog/goods/stroitelnyj-instrument/perforatory/796391/1200x800/52323006.jpg,catalog/goods/stroitelnyj-instrument/perforatory/796391/1200x800/52323007.jpg,catalog/goods/stroitelnyj-instrument/perforatory/796391/1200x800/52323008.jpg;1;perforator-zubr-master-p-26-800
00000006071;П-24/650ЭР;Перфоратор Интерскол П-24/650ЭР Домашний мастер 428.1.2.00;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Интерскол;Перфоратор Интерскол П-24/650ЭР Домашний мастер 428.1.2.00 - легкий трехрежимный инструмент. Система SDS-Plus способствует быстрой и легкой замене оснастки. Поворотный щеткодержатель увеличивает рабочий ресурс угольных щеток и обеспечивает равную мощность в обоих направлениях сверления. Модель имеет четырехметровый кабель, благодаря чему можно свободно передвигаться во время работы.;"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|650
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|2,3
Характеристики|Реверс|поворотом щеток
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|24
Характеристики|Длина кабеля, м|4
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,65
Характеристики|Сила удара, Дж|2.3
Характеристики|Частота вращения шпинделя, об/мин|0-1100
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|0-5060
Характеристики|Мах диаметр сверления (дерево), мм|30
Характеристики|Max диаметр сверления (металл), мм|13
Характеристики|Max диаметр сверления коронкой (кирпич), мм|65
Характеристики|Предохранительная муфта|да
";catalog/goods/stroitelnyj-instrument/perforatory/861056/1200x800/52260162.jpg;1;perforator-interskol-p-24650er-domashnij-master-4281200
00000018886;018886;Перфоратор Ресанта П-24-650К 75/3/4;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Ресанта;"Перфоратор Ресанта П-24-650К 75/3/4 используется для ударного сверления в кирпиче, бетоне, а так же для сверления металлов, древесины, керамики.
Сверление с ударом подойдет для твердых материалов, как бетон или камень.
Прорезиненный ударопрочный корпус обеспечивает долгий срок службы инструмента.";"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|650
Характеристики|Количество режимов|2
Характеристики|Max сила удара, Дж|2,8
Характеристики|Реверс|поворотом щеток
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|24
Характеристики|Max диаметр сверления коронкой (бетон), мм|110
Характеристики|Легкий доступ к щеткам|нет
Характеристики|Плавный пуск|нет
Характеристики|Индикатор износа кабеля|нет
Характеристики|Шарнирный кабельный ввод|нет
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Автоотключение при перегреве|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,3
Характеристики|Габариты без упаковки, мм|470х445х305
Характеристики|Сила удара, Дж|2.8
Характеристики|Частота вращения шпинделя, об/мин|0-1000
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|3900
Характеристики|Мах диаметр сверления (дерево), мм|30
Характеристики|Max диаметр сверления (металл), мм|13
Характеристики|Max диаметр сверления коронкой (кирпич), мм|110
Характеристики|Предохранительная муфта|да
";catalog/goods/stroitelnyj-instrument/perforatory/1171644/1200x800/52142123.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171644/1200x800/60078936.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171644/1200x800/52142124.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171644/1200x800/52142125.jpg;1;perforator-resanta-p-24-650k-7534
00000018791;018791;Перфоратор Ресанта П-28-800К 75/3/1;Инструменты|Электроинструмент|Перфораторы;Инструменты|Электроинструмент|Перфораторы;Ресанта;"Перфоратор Ресанта П-28-800К 75/3/1 предназначен для сложных работ по твердым материалам - бетону, кирпичу и т.д.

Предусмотрена предохранительная муфта, которая предотвращает вращение инструмента при его заклинивании.

Данная модель имеет систему защиты рабочего механизма от попадания пыли.

Работает в трех режимах: сверление, сверление с ударом и функция удара.";"Характеристики|Страна изготовитель|Китай
Характеристики|Тип двигателя|щеточный
Характеристики|Тип хвостовика|sds-plus
Характеристики|Мощность, Вт|800
Характеристики|Количество режимов|3
Характеристики|Max сила удара, Дж|3,4
Характеристики|Реверс|поворотом щеток
Характеристики|Виброзащита|нет
Характеристики|Max диаметр сверления буром (бетон), мм|28
Характеристики|Max диаметр сверления коронкой (бетон), мм|110
Характеристики|Легкий доступ к щеткам|нет
Характеристики|Плавный пуск|нет
Характеристики|Индикатор износа кабеля|нет
Характеристики|Шарнирный кабельный ввод|нет
Характеристики|Перфоратор с пылесосом|нет
Характеристики|С пыльником|нет
Характеристики|Перфоратор с вертикальным двигателем (бочка)|нет
Характеристики|Автоотключение при перегреве|нет
Характеристики|Сверлильный патрон в комплекте|нет
Характеристики|Вес нетто, кг|2,7
Характеристики|Габариты без упаковки, мм|470х445х305
Характеристики|Сила удара, Дж|3.4
Характеристики|Частота вращения шпинделя, об/мин|0-1100
Характеристики|Регулировка частоты вращения|есть
Характеристики|Частота ударов, уд/мин|5200
Характеристики|Мах диаметр сверления (дерево), мм|40
Характеристики|Max диаметр сверления (металл), мм|13
Характеристики|Max диаметр сверления коронкой (кирпич), мм|110
Характеристики|Предохранительная муфта|да
";catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/53770857.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/60078996.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/52869394.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/52869395.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/53650631.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/53650632.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/53650633.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/52869396.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/52869397.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/53650634.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/53650635.jpg,catalog/goods/stroitelnyj-instrument/perforatory/1171657/1200x800/52869398.jpg;1;perforator-resanta-p-28-800k-7531
