_MODEL_;_SKU_;_NAME_;_CATEGORY_;_MAIN_CATEGORY_;_MANUFACTURER_;_DESCRIPTION_;_ATTRIBUTES_;_PRODUCT_IMAGES_;_STATUS_;_SEO_KEYWORD_
00000019465;29312-260-06;"Бур (6х260 мм; SDS-plus) СИБИН 29312-260-06";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;СИБИН;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|6
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|260
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1325763/1200x800/51886566.jpg;1;bur-6h260-mm-sds-plus-sibin-29312-260-06
00000019461;29312-160-08;"Бур (8х160 мм; SDS-plus) СИБИН 29312-160-08";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;СИБИН;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|160
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1325777/1200x800/52393800.jpg;1;bur-8h160-mm-sds-plus-sibin-29312-160-08
00000012665;29314-110-10;"Бур ЗУБР Профессионал (10x110 мм; SDS-plus) 29314-110-10_z02";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;ЗУБР;"Бур ЗУБР Профессионал (10x110 мм; SDS-plus) 29314-110-10_z02 имеет повышенный ресурс благодаря усиленному наконечнику из твердого сплава ВК85;
-БЫСТРЫЙ: конструкция головки бура из наконечника с двумя резцами и центрирующим острием для быстрого сверления.;
-ДИНАМИЧНЫЙ: геометрия наконечника в форме зубила для динамичного и агрессивного врезанияв материал.;
-ПРОИЗВОДИТЕЛЬНЫЙ: спираль 4С с усиленным сердечником обеспечивает оптимальное соотношение между устойчивостью к излому бура и быстрым отводом шлама, подавляет вибрацию и способствует лучшей передаче энергии удара непосредственно на твердосплавный резец.";"Характеристики|Диаметр, мм|10
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|110
Характеристики|Рабочая длина, мм|60
Характеристики|Вес нетто, кг|0,052
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385378/1200x800/53555214.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385378/1200x800/53555215.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385378/1200x800/53555216.jpg;1;bur-zubr-professional-10x110-mm-sds-plus-29314-110-10_z02
00000012660;29250-160-10;Бур STAYER Professional 10x160 мм, SDS-plus 2930-160-10_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур Professional STAYER 2930-160-10_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|10
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|160
Характеристики|Рабочая длина, мм|110
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551774/1200x800/52647530.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551774/1200x800/52647531.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551774/1200x800/52647532.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551774/1200x800/52647533.jpg;1;bur-stayer-professional-10x160-mm-sds-plus-2930-160-10_z02
00000015811;29250-210-10;Бур Professional STAYER SDS-plus, 10x210 мм 2930-210-10_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|10
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|210
Характеристики|Рабочая длина, мм|160
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098492/1200x800/54339628.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098492/1200x800/54339629.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098492/1200x800/54339630.jpg;1;bur-professional-stayer-sds-plus-10x210-mm-2930-210-10_z02
00000013344;29250-310-10;Бур STAYER Professional 10х310 мм, SDS-plus 2930-310-10_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур Professional STAYER 2930-310-10_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|10
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|310
Характеристики|Рабочая длина, мм|260
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551801/1200x800/52647606.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551801/1200x800/52647607.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551801/1200x800/52647608.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551801/1200x800/52647609.jpg;1;bur-stayer-professional-10h310-mm-sds-plus-2930-310-10_z02
00000012661;29250-160-12;Бур STAYER Professional 12x160 мм, SDS-plus 2930-160-12_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур STAYER Professional 12x160 мм, SDS-plus 2930-160-12_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|12
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|160
Характеристики|Рабочая длина, мм|110
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039378/1200x800/54169510.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039378/1200x800/54169511.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039378/1200x800/54169512.jpg;1;bur-stayer-professional-12x160-mm-sds-plus-2930-160-12_z02
00000014405;29314-210-12;"Бур Профессионал (12x210 мм; SDS-plus) Зубр 29314-210-12_z02";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;ЗУБР;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|12
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|210
Характеристики|Рабочая длина, мм|160
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385366/1200x800/52391451.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385366/1200x800/52391452.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385366/1200x800/52391453.jpg;1;bur-professional-12x210-mm-sds-plus-zubr-29314-210-12_z02
00000005779;71024;"Бур (14х160 мм; SDS-plus) по бетону Matrix 71024";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;MATRIX;Бур Matrix 71024 применяется в перфораторах с системой крепления SDS-plus для сверления твердых материалов. Наконечник оснастки изготовлен из стали ВК8, имеет специальную заточку. Конструкция с двухзаходной усиленной спиралью позволяет оптимально отводить пыль и предотвращает скапливание отходов в канавках. Стержень оснастки выполнен из качественной стали марки 40Х и проходит специальную термическую обработку. При установке в патрон хвостовик необходимо смазывать.;"Характеристики|Диаметр, мм|14
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|160
Характеристики|Рабочая длина, мм|110
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/675203/1200x800/51406871.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/675203/1200x800/51406872.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/675203/1200x800/51406873.jpg;1;bur-14h160-mm-sds-plus-po-betonu-matrix-71024
00000014406;29314-210-14;"Бур Профессионал (14x210 мм; SDS-plus) Зубр 29314-210-14_z02";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;ЗУБР;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|14
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|210
Характеристики|Рабочая длина, мм|160
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385383/1200x800/52193764.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385383/1200x800/52193765.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385383/1200x800/52193766.jpg;1;bur-professional-14x210-mm-sds-plus-zubr-29314-210-14_z02
00000013402;29314-260-14;"Бур Профессионал (14x260 мм; SDS-plus) Зубр 29314-260-14_z02";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;ЗУБР;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|14
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|260
Характеристики|Рабочая длина, мм|210
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385416/1200x800/52106323.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385416/1200x800/52106324.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385416/1200x800/52106325.jpg;1;bur-professional-14x260-mm-sds-plus-zubr-29314-260-14_z02
00000016588;29250-210-16;Бур Professional STAYER SDS-plus, 16x210 мм 2930-210-16_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|16
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|210
Характеристики|Рабочая длина, мм|160
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098480/1200x800/54339594.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098480/1200x800/54339595.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098480/1200x800/54339596.jpg;1;bur-professional-stayer-sds-plus-16x210-mm-2930-210-16_z02
00000010343;2930-110-04;Бур STAYER Professional 4x110 мм, SDS-plus 2930-110-04_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур STAYER Professional 4x110 мм, SDS-plus 2930-110-04_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|4
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|110
Характеристики|Рабочая длина, мм|60
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039372/1200x800/54364543.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039372/1200x800/54364544.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039372/1200x800/54364545.jpg;1;bur-stayer-professional-4x110-mm-sds-plus-2930-110-04_z02
00000013338;29250-110-04;Бур STAYER Professional 4x110 мм, SDS-plus 2930-110-04_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур STAYER Professional 4x110 мм, SDS-plus 2930-110-04_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|4
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|110
Характеристики|Рабочая длина, мм|60
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039372/1200x800/54364543.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039372/1200x800/54364544.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039372/1200x800/54364545.jpg;1;bur-stayer-professional-4x110-mm-sds-plus-2930-110-04_z02
00000013339;29250-110-06;Бур STAYER Professional 6х110 мм, SDS-plus 2930-110-06_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур Professional STAYER 2930-110-06_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|6
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|110
Характеристики|Рабочая длина, мм|60
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551783/1200x800/52647561.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551783/1200x800/52647562.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551783/1200x800/52647563.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551783/1200x800/52647564.jpg;1;bur-stayer-professional-6h110-mm-sds-plus-2930-110-06_z02
00000012658;29250-160-06;Бур Professional STAYER SDS-plus, 6x160 мм 2930-160-06_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|6
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|160
Характеристики|Рабочая длина, мм|110
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098478/1200x800/54339588.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098478/1200x800/54339589.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098478/1200x800/54339590.jpg;1;bur-professional-stayer-sds-plus-6x160-mm-2930-160-06_z02
00000012662;29250-210-06;Бур SDS-plus STAYER 6x210 мм 2930-210-06_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;Бур SDS-plus STAYER Professional 6x210 мм 2930-210-06_z02 профессиональный инструмент, отвечающий самым высоким требованиям качества и для любой сложности работ. Применяется при сверлении отверстий в бетоне, граните, кирпичной кладке, камне и твердых известняках.;"Характеристики|Диаметр, мм|6
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|210
Характеристики|Рабочая длина, мм|160
Характеристики|Вес нетто, кг|0,06
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2209083/1200x800/54689141.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2209083/1200x800/54689142.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2209083/1200x800/54689143.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2209083/1200x800/54689144.jpg;1;bur-sds-plus-stayer-6x210-mm-2930-210-06_z02
00000013340;29250-260-06;Бур STAYER Professional 6x260 мм, SDS-plus 2930-260-06_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур STAYER Professional 6x260 мм, SDS-plus 2930-260-06_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|6
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|260
Характеристики|Рабочая длина, мм|210
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039370/1200x800/54169501.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039370/1200x800/54169502.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2039370/1200x800/54169503.jpg;1;bur-stayer-professional-6x260-mm-sds-plus-2930-260-06_z02
00000015841;29250-110-08;Бур Professional STAYER SDS-plus, 8x110 мм 2930-110-08_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|110
Характеристики|Рабочая длина, мм|60
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098495/1200x800/54339637.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098495/1200x800/54339638.jpg;1;bur-professional-stayer-sds-plus-8x110-mm-2930-110-08_z02
00000012664;29314-110-08;"Бур Профессионал (8x110 мм; SDS-plus) Зубр 29314-110-08_z02";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;ЗУБР;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|110
Характеристики|Рабочая длина, мм|60
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385433/1200x800/52427070.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385433/1200x800/52427071.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1385433/1200x800/52427072.jpg;1;bur-professional-8x110-mm-sds-plus-zubr-29314-110-08_z02
00000001631;33205;"Бур по бетону (8х110 мм; SDS-plus) FIT IT 33205";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;FIT;Бур FIT IT 33205 используется в перфораторах, имеющих систему крепления  SDS-plus. Оснастка изготовлена из инструментальной стали с  твердосплавной вставкой. Такой бур подходит для работы по бетону,  кирпичу и камню.;"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|110
Характеристики|Устройство|стандарт
Характеристики|Рабочая длина, мм|50
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/666868/1200x800/53987640.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/666868/1200x800/53987641.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/666868/1200x800/53987642.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/666868/1200x800/53987643.jpg;1;bur-po-betonu-8h110-mm-sds-plus-fit-it-33205
00000001998;001998;"Бур спиральный plus-5 для перфораторов (8х100/160 мм; SDS+) BOSCH 1.618.596.173";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Bosch;Бур BOSCH 1.618.596.173 предназначен для перфораторов с патроном SDS+. Поверхность сверла спиралевидная и имеет усиленное поверхностное уплотнение, что позволяет выполнять отверстия с большой точностью. Трение при работе данной оснасткой минимально, поэтому срок службы весьма продолжителен. Сверлильная пыль быстро отводится, делая работу наиболее комфортной. Идеально подходит для сверления кирпичной кладки, а также армированного и неармированного бетона.;"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|160
Характеристики|Устройство|plus-5 (S4L)
Характеристики|Рабочая длина, мм|100
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/41590/1200x800/51062153.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/41590/1200x800/51062154.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/41590/1200x800/51062155.jpg;1;bur-spiralnyj-plus-5-dlja-perforatorov-8h100160-mm-sds-bosch-1618596173
00000012659;29250-160-08;"Бур по бетону MASTER (8x160 мм; SDS-plus) STAYER 29250-160-08";Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур MASTER STAYER 29250-160-08 предназначен для перфораторов с системой крепления SDS-plus. Применяется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердых известняках.
Бур оснащен наконечником из твердого сплава ВК8 в форме зубила, обеспечивает быстрое вхождение в материал и быстро отводит шлам в спираль.
Спираль S4 с усиленным сердечником обеспечивает оптимальное соотношение между устойчивостью к излому бура и быстрым отводом шлама.
Внимание, изображение товара отличается от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|160
Характеристики|Рабочая длина, мм|110
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1123344/1200x800/51410750.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1123344/1200x800/51410751.jpg;1;bur-po-betonu-master-8x160-mm-sds-plus-stayer-29250-160-08
00000013341;29250-260-08;Бур Professional STAYER SDS-plus, 8х260 мм 2930-260-08_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.;"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|260
Характеристики|Рабочая длина, мм|210
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098468/1200x800/54339560.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098468/1200x800/54339561.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/2098468/1200x800/54339562.jpg;1;bur-professional-stayer-sds-plus-8h260-mm-2930-260-08_z02
00000013343;29250-310-08;Бур STAYER Professional 8х310 мм, SDS-plus 2930-310-08_z02;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;Инструменты|Аксессуары для электроинструмента|Буры, пики и зубила;STAYER;"Бур Professional STAYER 2930-310-08_z02 используется для сверления отверстий в бетоне, граните, кирпичной кладке, камне и твердом известняке.
Твердосплавный наконечник ВК8 облегчает центрирование бура. Спиральный корпус S4 с усиленным сердечником гарантирует износостойкость оснастки и быстрый отвод шлама. Бур отличается повышенным ресурсом и длительным сроком службы.
Внимание, изображение товара может отличаться от реального! Верные параметры указаны в технических характеристиках товара.";"Характеристики|Диаметр, мм|8
Характеристики|Тип хвостовика|SDS-plus
Характеристики|Общая длина, мм|310
Характеристики|Рабочая длина, мм|260
Характеристики|Количество граней|2
";catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551782/1200x800/52647557.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551782/1200x800/52647558.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551782/1200x800/52647559.jpg,catalog/goods/rashodnye-materialy-i-osnastka/rashodnye-materialy-dlya-instrumenta/1551782/1200x800/52647560.jpg;1;bur-stayer-professional-8h310-mm-sds-plus-2930-310-08_z02
